Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
539961,12-Apr-16,Indiana,Gary,400 block of West 45th Avenue,0,1,N/A
538026,11-Apr-16,Pennsylvania,Harrisburg (Steelton),1800 block of South 19th Street,0,1,N/A
538028,10-Apr-16,Arkansas,Hot Springs National Park (Hot Springs),Hillsdale Terrace,0,1,N/A
538358,10-Apr-16,California,San Diego,5700 block of Elk Street,0,2,N/A
537750,10-Apr-16,Colorado,Keenesburg,29593 Co Rd 20,0,1,N/A
538667,9-Apr-16,Massachusetts,Boston,Fernboro Street,0,1,N/A
539341,9-Apr-16,Indiana,Gary,500 block of Madison Street,0,1,N/A
535377,5-Apr-16,California,Fresno,Grant Avenue,0,1,N/A
533138,1-Apr-16,North Carolina,Raleigh,3700 block of Macinac Island lane,0,1,N/A
531958,30-Mar-16,Florida,Port Saint Lucie,200 block of SE Sims Cir,0,1,N/A
530339,28-Mar-16,Tennessee,Memphis,Golden Park and Sandy Park,0,1,N/A
531173,28-Mar-16,North Carolina,Rocky Mount,800 block of Nashville Road,0,1,N/A
529105,24-Mar-16,Georgia,Macon,1300 block of Courtland Avenue,0,1,N/A
526735,22-Mar-16,Wisconsin,River Falls,600 block of Foster Street,0,1,N/A
526648,22-Mar-16,Ohio,Toledo,511 N. Miller St.,0,1,N/A
526161,20-Mar-16,Kentucky,Cub Run,N/A,0,1,N/A
525410,19-Mar-16,Tennessee,Nashville,1500 block of Charlotte Avenue,0,1,N/A
525283,19-Mar-16,Delaware,Wilmington,300 block of New Castle Ave,0,1,N/A
525056,19-Mar-16,Texas,Levelland,1400 block of 12th Street,0,1,N/A
525161,18-Mar-16,Georgia,Savannah,200 block of Avery Street,0,1,N/A
523883,16-Mar-16,Virginia,Annandale,7800 block of Thor Drive,0,1,N/A
524411,16-Mar-16,Illinois,East Moline,400 block of 14th Street,0,1,N/A
523277,16-Mar-16,Illinois,Chicago,West 92nd and South Throop streets,0,1,N/A
523852,16-Mar-16,Georgia,Savannah,2100 block of Florida Avenue,0,1,N/A
522193,14-Mar-16,Tennessee,Chattanooga,1504 S Beech St,0,1,N/A
523212,14-Mar-16,Maine,Calais,South Street,0,1,N/A
522334,13-Mar-16,Virginia,Martinsville,400 block of Clearview Drive,0,1,N/A
521176,12-Mar-16,Florida,Fort Mc Coy (Fort McCoy),1501 NE 231 Avenue,0,6,N/A
521521,12-Mar-16,Pennsylvania,Dushore,Broschart Rd,0,1,N/A
521579,12-Mar-16,New York,Buffalo,Glendale Pl,0,2,N/A
520369,10-Mar-16,Illinois,Chicago,9000 block of South Bishop Street,0,1,N/A
518692,8-Mar-16,Florida,Largo,900 block of Starkey Road,0,1,N/A
559751,3-Mar-16,Illinois,Winchester,East Lewis St,0,1,N/A
515871,3-Mar-16,Kentucky,Hickory,State Rte 408 W,0,1,N/A
513882,29-Feb-16,Florida,Palatka,200 block of Benham Street,0,1,N/A
512669,27-Feb-16,Arizona,Avondale,12200 block of West Mohave Street,0,2,N/A
513317,27-Feb-16,North Carolina,Charlotte,Toddville Road,0,1,N/A
511637,25-Feb-16,Ohio,Cleveland,9300 block of Kinsman Road,0,1,N/A
511428,24-Feb-16,Nebraska,Omaha,12339 Cuming,0,1,N/A
510639,23-Feb-16,Missouri,Saint Louis,900 block of Cass Ave,0,1,N/A
509471,21-Feb-16,Idaho,Rupert,624 F Street,0,1,N/A
509294,21-Feb-16,Arizona,Phoenix,1700 block of West Tonto Street,0,1,N/A
509518,21-Feb-16,New York,Geneva,County Road 6 and Armstrong Road,0,1,N/A
569413,18-Feb-16,Arizona,Phoenix,51st Avenue and Thomas Road,0,1,N/A
507431,17-Feb-16,Massachusetts,Fitchburg,31 Beech Street,0,1,N/A
504614,12-Feb-16,Indiana,Evansville,S. Fares Ave.,0,1,N/A
502776,9-Feb-16,Texas,San Antonio,3300 block of Rock Creek Run,0,1,N/A
502171,7-Feb-16,Florida,Naples (Golden Gate),2100 block of 47th Avenue Northeast,0,1,N/A
501529,7-Feb-16,Ohio,Dayton,1200 block of Rosedale Drive,0,1,N/A
500730,6-Feb-16,Louisiana,New Orleans,2400 block of Mardi Gras Boulevard,0,1,N/A
501492,6-Feb-16,North Carolina,Franklin,Rosemont Drive,0,1,N/A
501384,4-Feb-16,Kansas,Abilene,N.W. 2nd and Cedar Street,0,1,N/A
499976,4-Feb-16,Tennessee,Memphis,3500 block of Metropolitan Lane,0,1,N/A
507441,1-Feb-16,Texas,Kimble (county),N/A,0,1,N/A
496747,30-Jan-16,Illinois,Chicago (Englewood),7200 block of South Paulina Street,0,1,N/A
496030,29-Jan-16,Georgia,Oakwood,Candler Highway and Tanners Mill Road,0,1,N/A
494375,28-Jan-16,Florida,Holiday,3300 block of Garfield Dr,0,1,N/A
495427,27-Jan-16,Alabama,Baldwin (county),N/A,0,1,N/A
492243,24-Jan-16,Virginia,Virgilina,1244 Hudson Rd,0,1,N/A
491535,21-Jan-16,Colorado,Pueblo,200 block of Bonnymede Road,0,1,N/A
490376,21-Jan-16,Alaska,Wasilla,Mutiny Circle,0,1,N/A
488855,20-Jan-16,Georgia,Gainesville,White Sulphur Road,0,1,N/A
488277,18-Jan-16,Louisiana,Chalmette,2317 Pecan Drive,0,1,N/A
487897,18-Jan-16,Arizona,Tempe,Broadway Road and Priest Drive,0,1,N/A
486750,17-Jan-16,Illinois,Chicago,8300 block of South Cottage Grove,0,1,N/A
488852,17-Jan-16,Georgia,Maysville,N/A,0,1,N/A
486743,16-Jan-16,Texas,Elm Mott,3600 block of Beheler Road,0,1,N/A
486268,16-Jan-16,Illinois,Chicago,5500 block of West Adams Street,0,1,N/A
500140,16-Jan-16,North Carolina,Winston Salem,3900 Thornaby Lane,0,1,N/A
486892,16-Jan-16,Georgia,Augusta,2800 block of Washington Road,0,1,N/A
486160,15-Jan-16,Florida,Jacksonville,Philips Highway and Baymeadows Road,0,1,N/A
486360,14-Jan-16,Florida,Bradenton,3800 block of 10th Street Court East,0,1,N/A
485036,13-Jan-16,Arkansas,Camden,401 Ouachita 88,0,1,N/A
485803,13-Jan-16,Mississippi,Port Gibson,Brady Avenue,0,1,N/A
486368,11-Jan-16,Florida,Jacksonville,8300 block of Baymeadows Road,0,1,N/A
481733,7-Jan-16,Michigan,Jackson,Homewild Avenue,0,1,N/A
479293,4-Jan-16,Tennessee,Memphis,1400 block of Briercrest Lane,2,1,N/A
477939,3-Jan-16,Tennessee,Memphis,300 block of Gaston Avenue,0,1,N/A
477929,3-Jan-16,Tennessee,Knoxville,400 block of South Hembree Street,0,1,N/A
477729,2-Jan-16,New Jersey,Paterson,Bergen Street,0,1,N/A
476376,1-Jan-16,Nevada,Las Vegas,2000 block of Raspberry Hill Road,0,1,N/A
493594,31-Dec-15,Ohio,Akron,800 block of East Crosier Street,0,1,N/A
475481,28-Dec-15,California,Rancho Cucamonga,7429 Arbor Lane,0,1,N/A
473825,27-Dec-15,California,Crows Landing,Marshall Road,0,1,N/A
472328,26-Dec-15,Indiana,La Porte,5344 South Hupp Road,0,1,N/A
471206,23-Dec-15,Louisiana,Baton Rouge,Jefferson Avenue,0,1,N/A
471353,23-Dec-15,California,Poway,13550 Danielson St.,0,1,N/A
470661,22-Dec-15,Kansas,Manhattan,200 block of East Park Road,0,1,N/A
470181,22-Dec-15,Georgia,Augusta,700 block of East Chapman Street,0,1,N/A
468966,20-Dec-15,Indiana,South Bend,215 S Dixie Way,0,1,N/A
473902,20-Dec-15,Missouri,Gainesville,Hwy 160 & Hwy 5 Lick Creek,0,1,N/A
468707,19-Dec-15,Georgia,Atlanta (College Park),N/A,0,1,N/A
468675,17-Dec-15,West Virginia,Huntington,5300 block of Longwood Road,0,1,N/A
466556,14-Dec-15,Texas,Gainesville,900 block of East Scott Street,0,1,N/A
463261,10-Dec-15,Texas,Houston,5300 block of West Gulf Bank,0,1,N/A
463370,10-Dec-15,Texas,San Antonio,8300 block of Shoal Creek,0,1,N/A
474480,8-Dec-15,Massachusetts,Lanesboro (Hancock),N/A,0,1,N/A
462575,8-Dec-15,Alabama,Huntsville,Alaska Avenue,0,1,N/A
461294,7-Dec-15,Illinois,Chicago,5100 block of South Emerald Avenue,0,1,N/A
460401,5-Dec-15,California,Stockton,N/A,0,1,N/A
458986,2-Dec-15,Ohio,Lowell,Highland Ridge and OH 530,0,1,N/A
457160,2-Dec-15,Michigan,Dowagiac,126 Front Street,0,1,N/A
455142,29-Nov-15,Washington,Everett,12400 block of Admiralty Way,0,1,N/A
455172,29-Nov-15,Michigan,Detroit,5900 block of Yorkshire,0,1,N/A
456056,29-Nov-15,Wisconsin,West Sweden,N/A,0,1,N/A
468702,28-Nov-15,California,Fresno,California and Maple avenues,0,1,N/A
454944,28-Nov-15,Georgia,Bogart,Rocky Branch Rd,0,1,N/A
455595,28-Nov-15,Arizona,Casa Grande,9000 South Isom Road,0,1,N/A
454216,26-Nov-15,Indiana,Evansville,6625 E Lloyd Expy,0,1,N/A
453701,26-Nov-15,Virginia,Elliston,5100 block of Duke Lane,0,1,N/A
454128,26-Nov-15,Indiana,Indianapolis,N/A,0,1,N/A
453493,25-Nov-15,Connecticut,Colchester,Middletown and Bigelow Road,0,1,N/A
453738,25-Nov-15,Pennsylvania,Uniontown,114 Pershing Court,0,1,N/A
453723,24-Nov-15,Iowa,Toledo,100 block of E Carleton St,0,2,N/A
452988,24-Nov-15,Louisiana,Baton Rouge,5000 block of Florida Street,0,1,N/A
453159,23-Nov-15,Ohio,Marion,378 Nunin Court,0,1,N/A
1558591,23-Nov-15,Wisconsin,Manitowoc (county),N/A,0,1,N/A
451295,22-Nov-15,Wisconsin,Stratford,4900 block of WI-153,0,1,N/A
451845,21-Nov-15,Wisconsin,Rock (county),N/A,0,1,N/A
454608,21-Nov-15,Georgia,Jefferson,N/A,0,1,N/A
451055,21-Nov-15,New York,Cassadaga,Meadows Rd,0,1,N/A
451860,21-Nov-15,Tennessee,Dunlap,Blue Sewanee Rd,0,1,N/A
450290,17-Nov-15,Indiana,Portland,1600 block of N 600 E,0,1,N/A
449253,17-Nov-15,Illinois,Chicago,8600 block of South Aberdeen Avenue,0,1,N/A
448033,15-Nov-15,Oklahoma,Afton,E 310 Rd and OK 85,0,1,N/A
449206,14-Nov-15,Oregon,Lebanon,500 block N. Santiam Highway,0,1,N/A
446425,12-Nov-15,Alabama,Birmingham,600 block of Cambridge Street,0,1,N/A
446069,12-Nov-15,Texas,Midland,Neely Avenue,0,1,N/A
446843,11-Nov-15,Texas,Killeen,619 BIshop Drive,0,1,N/A
445489,10-Nov-15,Connecticut,Windham,64 Windham Center Road,0,1,N/A
444563,8-Nov-15,New York,Middleport,9400 block of Townline Rd,0,1,N/A
443994,7-Nov-15,Oklahoma,Woodward,N/A,0,1,N/A
440878,1-Nov-15,Ohio,Dayton,811 Oldfield Pl,0,1,N/A
441706,31-Oct-15,North Carolina,Zionville,700 block of Camp Joy Road,0,1,N/A
439854,31-Oct-15,Tennessee,Memphis,1600 block of East Holmes Road,0,2,N/A
439322,30-Oct-15,Texas,Port Arthur,3280 Central Mall Blvd.,0,1,N/A
439873,30-Oct-15,New York,Staten Island,67 Covington Circle,0,1,N/A
437030,25-Oct-15,Mississippi,Vancleave,2501 Carter Homestead Rd.,0,1,N/A
436419,25-Oct-15,Arizona,Tonopah,299th Avenue and Roosevelt,0,1,N/A
437081,25-Oct-15,Tennessee,Harrison,6828 Buck Trail Dr,0,1,N/A
437452,25-Oct-15,Florida,Orlando,4614 Alrix Drive,0,2,N/A
436182,24-Oct-15,Kentucky,Hopkinsville,Bethel Street,0,1,N/A
432709,19-Oct-15,Florida,Tallahassee,Miccosukee and Magnolia,0,1,N/A
475026,17-Oct-15,South Dakota,Letcher,N/A,0,1,N/A
432856,17-Oct-15,Louisiana,La Place (Laplace),8800 block of Houma Dr,0,1,N/A
1558531,11-Oct-15,Wisconsin,Bayfield (county),N/A,0,1,N/A
429981,10-Oct-15,Alabama,Tuscaloosa,13000 block of North Rosser Road,0,1,N/A
429766,7-Oct-15,California,Antioch,N/A,0,1,N/A
426689,6-Oct-15,Ohio,Toledo,1200 block of Buckingham Street,0,1,N/A
424398,2-Oct-15,Oklahoma,Oklahoma City,S.E. 80th and Sooner Rd.,0,1,N/A
424875,2-Oct-15,Ohio,Cleveland,East 102nd Street and St. Clair Avenue,0,1,N/A
424834,2-Oct-15,Alabama,Birmingham (Hoover),2250 Little Valley Rd,0,1,N/A
425039,1-Oct-15,New Mexico,Tucumcari,700 block of S 7th St,1,1,N/A
424335,1-Oct-15,Kentucky,Elkton,303 West Shelby Street,0,1,N/A
422319,28-Sep-15,Texas,Corpus Christi,3300 block of South Alameda Street,0,1,N/A
422292,27-Sep-15,Texas,Pollok,N/A,0,1,N/A
419852,24-Sep-15,Ohio,Cleveland,East 70th Street and Wade Park Avenue,0,1,N/A
418770,22-Sep-15,Georgia,Macon,N/A,0,1,N/A
417960,21-Sep-15,Alabama,Birmingham,Sundale Drive,0,1,N/A
417154,20-Sep-15,Utah,Ogden,100 block of N Pingree Ave,0,1,N/A
416870,20-Sep-15,Ohio,Dayton,Coulson Drive,0,1,N/A
416156,18-Sep-15,Indiana,Muncie,700 block of South Elm Street,0,1,N/A
475707,17-Sep-15,Ohio,Dalton,N/A,0,1,N/A
413435,14-Sep-15,Oklahoma,Tulsa,7300 block of East Jasper Street,0,1,N/A
414809,14-Sep-15,Michigan,Chippewa (county),N/A,0,1,N/A
413710,13-Sep-15,Indiana,Richmond,300 block of S 7th St,0,1,N/A
418443,13-Sep-15,Texas,Rockwall,2700 block of Faircrest Drive,0,1,N/A
413722,12-Sep-15,Ohio,Springfield,3300 block of Laura Ln,0,1,N/A
412551,11-Sep-15,Florida,Orlando,5500 block of Silver Star Rd,0,1,N/A
408860,6-Sep-15,Florida,Fort Myers,100 block of Lucille Avenue,0,1,N/A
410351,6-Sep-15,Iowa,Luana,Hickory Creek Rd,0,1,N/A
408844,6-Sep-15,Louisiana,Lafayette,2401 N.W. Evangeline Thwy,0,1,N/A
408851,5-Sep-15,Pennsylvania,Harrisburg,Verbeke Street,0,1,N/A
406222,1-Sep-15,Florida,Orlando,1500 block of Ridge Pointe Dr,0,1,N/A
404688,29-Aug-15,Ohio,Bellefontaine,804 West Patterson Avenue,0,1,N/A
400693,24-Aug-15,Ohio,Cincinnati,1900 block of Goodman Ave,0,1,N/A
399948,22-Aug-15,New Jersey,Mount Laurel,3300 block of Marne Highway,0,1,N/A
399864,22-Aug-15,Alaska,Anchorage,2500 block of Kona Lane,0,1,N/A
399032,21-Aug-15,Idaho,Mountain Home,N/A,0,1,N/A
399503,21-Aug-15,Indiana,Brooklyn,N/A,0,1,N/A
398518,19-Aug-15,California,Garden Grove,14000 block of Hope Street,0,1,N/A
398342,19-Aug-15,Pennsylvania,Pittsburgh,2600 block of Perrysville Avenue,0,1,N/A
397322,18-Aug-15,Texas,San Angelo,1802 Beacon Street,0,1,N/A
397334,14-Aug-15,Indiana,Peru,901 Apache Drive,0,1,N/A
396135,14-Aug-15,Tennessee,Greeneville,2733 Poplar Springs Road,0,1,N/A
394299,13-Aug-15,Alaska,Delta Junction,N/A,0,1,N/A
395877,12-Aug-15,Kansas,Wichita,2000 block of West Rita,0,1,N/A
390364,8-Aug-15,Michigan,Flint,100 block of W Dartmouth St,1,1,N/A
390640,8-Aug-15,Florida,Boca Raton,3100 Airport Road,0,1,N/A
394666,4-Aug-15,Illinois,Chicago,6700 block of South Western Avenue,0,1,N/A
387903,4-Aug-15,Tennessee,Chattanooga,Hughes Avenue,0,1,N/A
387554,4-Aug-15,West Virginia,Charleston (Cross Lanes),100 Drexel Pl,0,1,N/A
387372,4-Aug-15,Missouri,Park Hills,6100 block of Glore Road,0,1,N/A
387917,3-Aug-15,New Jersey,Millville,700 block of Mulberry Street,0,1,N/A
386299,2-Aug-15,Florida,Hollywood,7791 NW 34th St,0,1,N/A
385200,31-Jul-15,Tennessee,Nashville,1514 Hampton St,0,1,N/A
384271,30-Jul-15,Arkansas,Searcy,N Vinity Rd,0,1,N/A
389303,30-Jul-15,Alabama,Birmingham,5000 block of Avenue N,0,1,N/A
383795,29-Jul-15,South Carolina,Duncan,Sunny Ray Drive,0,1,N/A
383006,27-Jul-15,Louisiana,New Orleans,7500 block of Benson Street,0,1,N/A
381363,25-Jul-15,Ohio,Gallipolis,Clay Lick Rd,0,1,N/A
381867,24-Jul-15,Kansas,Wichita,700 block of South Hunter,0,1,N/A
381833,24-Jul-15,Tennessee,Tullahoma,Avondale Drive,0,1,N/A
380009,23-Jul-15,Wisconsin,Madison,300 block of Wyalusing Drive,0,1,N/A
381087,23-Jul-15,Ohio,Waverly,2733 Co Rd 41,0,1,N/A
380578,23-Jul-15,Texas,Weslaco,6th Street and Louisiana,0,1,N/A
380736,22-Jul-15,Kansas,Olathe,600 block of East Welston Avenue,0,1,N/A
382991,18-Jul-15,Ohio,Columbus,Robinwood Park,0,1,N/A
377077,15-Jul-15,Illinois,Aurora,N/A,0,2,N/A
375437,15-Jul-15,Ohio,Dayton (Trotwood),N/A,0,1,N/A
371978,9-Jul-15,Colorado,Aurora,1000 block of North Vaughn Street,0,1,N/A
369515,5-Jul-15,Ohio,Cincinnati,Virgil Road,0,1,N/A
367789,2-Jul-15,Texas,Dallas,Coit Road,0,1,N/A
366752,1-Jul-15,Kentucky,Lexington,South Broadway and Cedar Street,0,1,N/A
365203,28-Jun-15,New Mexico,Roswell,1901 S Sunset Avenue,0,1,N/A
366435,26-Jun-15,Illinois,Joliet,400 block of Mississippi Avenue,0,1,N/A
365464,26-Jun-15,California,Fresno,Fresno Street and McKinley Avenue,0,1,N/A
364687,24-Jun-15,Arkansas,Little Rock,Fulton St,0,1,N/A
362064,21-Jun-15,Michigan,Pontiac,Barkell Street and Tennyson,0,1,N/A
362562,21-Jun-15,Georgia,Lagrange,400 block of Revis Street,0,1,N/A
360780,17-Jun-15,New York,Staten Island,Bay and Sands Street,0,1,N/A
360041,17-Jun-15,Pennsylvania,Pittsburgh,300 block of Jacunda St,0,1,N/A
358987,16-Jun-15,Florida,Lake Worth,Mee Court,0,1,N/A
356522,12-Jun-15,Nevada,Las Vegas,Lamb Boulevard and Vegas Valley Drive,0,1,N/A
355592,10-Jun-15,Wisconsin,Hatley,Esker Road,0,1,N/A
353455,7-Jun-15,Ohio,Lebanon,Wilmington Road,0,1,N/A
353616,7-Jun-15,Oregon,Portland,9100 Southeast Powell Boulevard,0,1,N/A
354229,4-Jun-15,Washington,Tacoma (Parkland),416 111th St Ct E,0,1,N/A
351196,2-Jun-15,New York,Staten Island,225 Park Hill Avenue,0,1,N/A
349312,30-May-15,Tennessee,Memphis,8100 block of Waterford Circle,0,1,N/A
349243,29-May-15,Pennsylvania,Philadelphia,3500 block of Stouton St,0,1,N/A
348683,28-May-15,California,Vacaville,200 block of Cedar Street,0,1,N/A
348545,27-May-15,North Carolina,Kinston,N/A,0,2,N/A
348209,26-May-15,Louisiana,Baton Rouge,N/A,0,1,N/A
347655,26-May-15,Louisiana,Baton Rouge,N/A,0,1,N/A
347004,25-May-15,South Carolina,Rock Hill,Crawford Road,0,1,N/A
345177,21-May-15,Kansas,Clearwater,11100 block of W 95th St S,0,1,N/A
342272,17-May-15,North Carolina,Stokes,Highway 30,0,1,N/A
340771,15-May-15,Tennessee,Centerville,3800 block of Swan Creek Road,0,1,N/A
347341,15-May-15,Louisiana,Baton Rouge,2565 Rose Garden Dr,0,1,N/A
1542774,14-May-15,Florida,Orlando (Pine Hills),Pine Ridge Rd,0,1,N/A
339191,12-May-15,Illinois,Chicago,8800 block of South Saginaw,0,1,N/A
337910,5-May-15,Utah,Salt Lake City (West Valley City),3200 South and 5100 West,0,1,N/A
335240,4-May-15,California,Gilroy,500 block of El Cerrito Way,0,1,N/A
334151,2-May-15,California,Marysville,1900 block of Fernwood Dr,0,2,N/A
333824,2-May-15,Pennsylvania,Upper Darby,7000 block of Ruskin Lane,0,1,N/A
330346,26-Apr-15,Georgia,Columbus,7000 block of Doris Drive,0,1,N/A
327588,21-Apr-15,New York,Yonkers,82 Chester Place,0,1,N/A
327455,19-Apr-15,Texas,Katy,24918 Falcon Hollow Ln,0,1,N/A
327303,18-Apr-15,Virginia,Spotsylvania Courthouse,N/A,0,1,N/A
325363,17-Apr-15,Louisiana,Mandeville,100 block of Carroll Street,0,1,N/A
327691,15-Apr-15,Illinois,Chicago,1600 block of North Austin Boulevard,0,1,N/A
322898,13-Apr-15,Michigan,Battle Creek,100 block of Clarence Blvd,0,1,N/A
317553,4-Apr-15,New York,Brooklyn,Sterling Place,0,1,N/A
320851,4-Apr-15,New Mexico,Blanco,Navajo Dam Rd,0,1,N/A
315536,28-Mar-15,Illinois,Champaign,1700 block of Clover Lane,0,1,N/A
314000,27-Mar-15,Georgia,Atlanta,600 block of McAfee Street,0,1,N/A
312996,26-Mar-15,Arizona,Phoenix,44th Street and Southern Avenue,0,1,N/A
312484,25-Mar-15,Michigan,Southfield,23000 block of Lake Ravines Drive,0,1,N/A
312480,24-Mar-15,Virginia,Richmond,3100 block of Enslow Avenue,0,1,N/A
311543,23-Mar-15,Illinois,Chicago,5800 block of South King Drive,0,1,N/A
310586,21-Mar-15,New Hampshire,Manchester,91 West Street,0,1,N/A
310789,21-Mar-15,Pennsylvania,Philadelphia,6000 block of Charles St,0,1,N/A
310510,20-Mar-15,New York,Brooklyn,71st Street,0,1,N/A
310775,20-Mar-15,Alaska,Anchorage,1300 block of Chirikof Court,0,1,N/A
309429,16-Mar-15,Virginia,Petersburg,N/A,0,1,N/A
307663,15-Mar-15,New Jersey,Camden,3000 block of Lemuel Avenue,0,1,N/A
303589,9-Mar-15,Minnesota,Minneapolis,11307 Robinson Dr,1,1,N/A
302397,7-Mar-15,Oklahoma,Tulsa,East Admiral Place and South 119th East Avenue,0,1,N/A
303935,6-Mar-15,California,Porterville,Ave 148 and Rd 208,0,1,N/A
302078,5-Mar-15,Ohio,Canal Winchester,5600 block of Gatling Drive,0,1,N/A
301522,5-Mar-15,Texas,Fort Worth,2300 block of Northeast 37th St.,0,1,N/A
302199,5-Mar-15,California,Poplar,Avenue 208 and Road 148,0,1,N/A
299838,2-Mar-15,Indiana,Parker City,500 block of N Northwood Dr,0,1,N/A
300939,1-Mar-15,Illinois,Chicago,5200 block of W. Fullerton Avenue,0,1,N/A
299095,27-Feb-15,Georgia,Columbus,501 29th Street,0,1,N/A
296616,23-Feb-15,Florida,Jacksonville,1605 N. Myrtle Avenue,0,1,N/A
295959,21-Feb-15,Utah,Washington (county),N/A,0,1,N/A
294684,17-Feb-15,Arizona,Phoenix,43rd Avenue and Thomas,0,1,N/A
294837,17-Feb-15,Alabama,Piedmont,Foskett Street,0,1,N/A
294205,16-Feb-15,Missouri,Platte City,12000 block of Farmers Lane,0,1,N/A
294498,16-Feb-15,Indiana,Wakarusa,28000 block of County Road 42,0,1,N/A
297376,14-Feb-15,California,Covina,500 block of Rimsdale Avenue,0,1,N/A
291183,9-Feb-15,Maryland,Randallstown,9600 block of Southall Road,0,1,N/A
290497,7-Feb-15,Texas,San Antonio,5800 block of Midcrown Drive,0,1,N/A
288323,4-Feb-15,North Carolina,Leland,Basin Street,0,1,N/A
286506,30-Jan-15,Illinois,Marengo,400 block of Hale Street,0,1,N/A
286496,30-Jan-15,Louisiana,New Roads,Carver Street,0,1,N/A
285315,28-Jan-15,Florida,Miami,100 block of Northwest 77th Street,0,1,N/A
285516,28-Jan-15,Ohio,Cincinnati,3300 block of Reading Road,0,1,N/A
285333,23-Jan-15,Florida,Naples,300 block of 11th Street Southwest,0,1,N/A
282887,22-Jan-15,Nebraska,Elm Creek,85th Rd,0,1,N/A
280313,18-Jan-15,Kansas,Delia,North of 118th and B Road,0,1,N/A
280393,18-Jan-15,California,Fresno,Woodrow and Woodward Avenues,0,1,N/A
280678,17-Jan-15,Georgia,Carlton,N/A,0,1,N/A
275557,8-Jan-15,Virginia,Danville,100 block of Swanson Street,0,1,N/A
283165,7-Jan-15,Louisiana,Shreveport,3500 block of Sumner Street,0,1,N/A
275144,7-Jan-15,Texas,San Antonio,Co Rd 3823,0,1,N/A
519742,6-Jan-15,Pennsylvania,Pittsburgh,N/A,0,1,N/A
275402,5-Jan-15,Alaska,Fairbanks,1919 Lathrop St,0,2,N/A
274845,3-Jan-15,Virginia,Hiltons,4155 AP Carter Highway,0,1,N/A
273486,2-Jan-15,Oregon,Prineville,Northeast Seventh Street,0,1,N/A
272746,31-Dec-14,Texas,Navasota,N/A,0,1,N/A
271119,30-Dec-14,Ohio,Sharonville,2300 East Kemper Road,0,2,N/A
271525,30-Dec-14,Texas,Dayton,FM 1409 and County Road 460,0,1,N/A
269304,26-Dec-14,Wisconsin,Madison,914 W. Badger Road,0,1,N/A
269072,26-Dec-14,West Virginia,Cameron,North Avenue,1,1,N/A
267616,23-Dec-14,Tennessee,Memphis,Elvis Presley Boulevard and Ledger Road,0,1,N/A
268907,20-Dec-14,Mississippi,Meridian,N/A,0,1,N/A
267208,20-Dec-14,Virginia,Halifax,Chatham Rd,0,1,N/A
264316,16-Dec-14,Washington,Snohomish,12400 block of Admiralty Way,0,1,N/A
285895,14-Dec-14,Alabama,Smiths Station,N/A,0,1,N/A
260694,7-Dec-14,Ohio,Oakwood,N/A,0,1,N/A
260657,6-Dec-14,Florida,Jacksonville,N/A,0,1,N/A
260008,6-Dec-14,South Dakota,Sioux Falls,5521 E. Arrowhead Parkway,0,1,N/A
261117,6-Dec-14,Florida,Mary Esther,N/A,0,1,N/A
284726,2-Dec-14,Arkansas,Widener,N/A,0,1,N/A
226496,30-Nov-14,Texas,Houston,4702 West Magnum Rd.,0,1,N/A
226306,29-Nov-14,Texas,Houston,4700 block of West Mangum Road,0,1,N/A
226278,29-Nov-14,Wisconsin,Reedsville,N/A,0,1,N/A
226145,29-Nov-14,Illinois,Chicago,1600 block of North Monticello Avenue ,0,1,N/A
224488,24-Nov-14,Florida,Vero Beach,7900 block of 37th St,0,1,N/A
